store_id,chain,store_name,sale_start,sale_end,product_name,specification,price_ex_tax_yen,price_in_tax_yen,tax_rate,promotion,category,availability_rule,scope_level,source_type,validation_status,source_url,source_image,source_fingerprint,verification_note
life_hikawadai,ライフ,氷川台店,2026-09-14,2026-09-14,Haleon シュミテクト 歯周病ケア,95g,578,635,0.1,,日用品,,verified_snapshot,current_flyer_daily_visual_verified,verified,https://tokubai.co.jp/transit/rail_lines/station_groups/5171/leaflet,e30a242f248b50e5f0f3.jpg|abb0949e11a5f2d78ca6.jpg,fa07ae6f865ca00ae0169ee16d06368e644b5c4f093c2f1f281ad18c58eac8f5,current-Life-daily-panel-2026-09-14-visual-check
life_hikawadai,ライフ,氷川台店,2026-09-15,2026-09-15,有機小松菜,1袋,128,138,0.08,,青果,,verified_snapshot,current_flyer_daily_visual_verified,verified,https://tokubai.co.jp/transit/rail_lines/station_groups/5171/leaflet,e30a242f248b50e5f0f3.jpg|abb0949e11a5f2d78ca6.jpg,601d4b42510d74c2bd40a27ece33bb953a3d75955c0506d12803cef1f4b79b5a,current-Life-daily-panel-2026-09-15-visual-check
life_hikawadai,ライフ,氷川台店,2026-09-15,2026-09-15,有機キウイフルーツ（サンゴールド）,1パック,690,745,0.08,,青果,,verified_snapshot,current_flyer_daily_visual_verified,verified,https://tokubai.co.jp/transit/rail_lines/station_groups/5171/leaflet,e30a242f248b50e5f0f3.jpg|abb0949e11a5f2d78ca6.jpg,601d4b42510d74c2bd40a27ece33bb953a3d75955c0506d12803cef1f4b79b5a,current-Life-daily-panel-2026-09-15-visual-check
life_hikawadai,ライフ,氷川台店,2026-09-15,2026-09-15,マルちゃん 麺づくり／ホットワンタン,各1個,99,106,0.08,,加工食品,,verified_snapshot,current_flyer_daily_visual_verified,verified,https://tokubai.co.jp/transit/rail_lines/station_groups/5171/leaflet,e30a242f248b50e5f0f3.jpg|abb0949e11a5f2d78ca6.jpg,601d4b42510d74c2bd40a27ece33bb953a3d75955c0506d12803cef1f4b79b5a,current-Life-daily-panel-2026-09-15-visual-check
life_hikawadai,ライフ,氷川台店,2026-09-15,2026-09-15,ミツカン 金のつぶ たれたっぷりたまご醤油たれ,40g×3,89,96,0.08,,日配食品,,verified_snapshot,current_flyer_daily_visual_verified,verified,https://tokubai.co.jp/transit/rail_lines/station_groups/5171/leaflet,e30a242f248b50e5f0f3.jpg|abb0949e11a5f2d78ca6.jpg,601d4b42510d74c2bd40a27ece33bb953a3d75955c0506d12803cef1f4b79b5a,current-Life-daily-panel-2026-09-15-visual-check
life_hikawadai,ライフ,氷川台店,2026-09-15,2026-09-15,プリマハム 香薫 あらびきウインナー,90g×2,259,279,0.08,,日配食品,,verified_snapshot,current_flyer_daily_visual_verified,verified,https://tokubai.co.jp/transit/rail_lines/station_groups/5171/leaflet,e30a242f248b50e5f0f3.jpg|abb0949e11a5f2d78ca6.jpg,601d4b42510d74c2bd40a27ece33bb953a3d75955c0506d12803cef1f4b79b5a,current-Life-daily-panel-2026-09-15-visual-check
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,【ベーカリー】ミニパン オ ショコラ,5個＋1個増量,220,237,0.08,,食品,,verified_snapshot,tokubai_structured_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,handoff-structured-source-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,椎茸海老詰めフライ,5個＋1個増量,299,322,0.08,,食品,,verified_snapshot,tokubai_structured_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,handoff-structured-source-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,解凍 紅鮭（甘口）利尻昆布だし入り,100g当たり,228,246,0.08,,食品,,verified_snapshot,tokubai_structured_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,handoff-structured-source-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,スターゼン 輸入牛 ローストビーフスライス,80g,629,679,0.08,,食品,,verified_snapshot,tokubai_structured_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,handoff-structured-source-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,【寿司】399ちらし 海鮮バラ,10カン,399,430,0.08,,食品,,verified_snapshot,tokubai_structured_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,handoff-structured-source-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,和牛（黒毛和種）A4・A5等級 もも肉 厚切り／うすぎり,100g当り,579,625,0.08,,精肉,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,大粒牡蠣のフライ（広島県江田島産）,4個,399,430,0.08,,惣菜,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,本まぐろ 中とろ 刺身用,100g当り,899,970,0.08,,鮮魚,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,バナメイえび,100g当り,159,171,0.08,,鮮魚,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,かつおたたき 刺身用,100g当り,199,214,0.08,,鮮魚,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,めかじき 切身,100g当り,248,267,0.08,,鮮魚,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,豚ロース肉（ロイン）ステーキカット,100g当り,195,210,0.08,,精肉,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,若鶏手羽元,100g当り,89,96,0.08,,精肉,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,大粒 味付あさり（スタミナ味・塩たれ味）,100g当り,168,181,0.08,,鮮魚,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,めかじき カツレツ用 香草＆焦がし醤油風,1枚,90,97,0.08,,鮮魚,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,鰻蒲焼 網カット,160g,898,969,0.08,,鮮魚,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ビビンバ丼 温泉玉子入り,1パック,359,387,0.08,,惣菜,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,大盛り 豚ロース生姜焼き弁当,1パック,359,387,0.08,,惣菜,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,岩手県大船渡産 さんま竜田揚げ,100g当り,279,301,0.08,,惣菜,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,5種のナムル（だいこん・ぜんまい・ほうれん草・もやし・にんじん）,1パック,319,344,0.08,,惣菜,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ねぎとろ中巻,16カン＋2カン増量,580,626,0.08,,寿司,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,トーラク 北海道産かぼちゃのプリン,95g,108,116,0.08,,デザート,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,SUNTORY 伊右衛門 京都サイダー,500ml,98,105,0.08,,飲料,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,AJINOMOTO ザ★チャーハン,580g,389,420,0.08,,冷凍食品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,AJINOMOTO ギョーザ,12個,183,197,0.08,,冷凍食品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ニコニコのり 味のり ○等級原料使用 卓上,10切70枚（全型7枚）,513,554,0.08,,乾物,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,日清 国内麦小麦粉,700g,183,197,0.08,,粉類,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,オーケー 白菜キムチ,360g＋40g,459,495,0.08,,漬物,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ハナマルキ 塩こうじ,300g,240,259,0.08,,調味料,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,オーケー 国産 煎り大豆,75g,98,105,0.08,,豆類,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ロッテ 生チョコパイ,1個,168,181,0.08,,菓子,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,伊藤ハム アルトバイエルン（ウインナー）,292g＋30g増量,381,411,0.08,,日配食品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,リケン 素材力だし 本かつおだし お徳用,5gスティック×28本,615,664,0.08,,調味料,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ヤマサ 特選 有機丸大豆の吟選しょうゆ,1L,299,322,0.08,,調味料,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,秋本 白菜の浅漬,270g＋30g増量,198,213,0.08,,漬物,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,中国産 ピーナッツ,230g,199,214,0.08,,豆類,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ひかり味噌 朝のむ あまざけ,1000ml,298,321,0.08,,飲料,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,Pasco たっぷりコーンマヨネーズ,1個,116,125,0.08,,パン,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,ヤマザキ シュガーロール,5個,139,150,0.08,,パン,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,グリコ 炊き込み御膳 とり五目／鶏ごぼう,各3合用,319,344,0.08,,加工食品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,デリブティック ティシューペーパー,200組×5個,299,328,0.1,,日用品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,アサヒビール GINON レモン（缶チューハイ）,350ml,99,108,0.1,,酒類,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,JNTLコンシューマーヘルス 薬用リステリン トータルケアプラス,洗口液 1000ml×2本パック,1380,1518,0.1,,日用品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,P&G JOY W除菌 逆さボトル さわやか微香,食器用洗剤 本体290ml,158,173,0.1,,日用品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,レキットベンキーザー フィニッシュ 凝縮パワーキューブ,食洗機用洗剤 特大サイズ100個,1320,1452,0.1,,日用品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
ok_kamiitabashi,オーケー,上板橋店,2026-09-07,2026-09-13,NSファーファ・ジャパン ファーファ ストーリー そらのお散歩 フローラルソープの香り,柔軟剤 詰替用 特大1200ml,540,594,0.1,,日用品,,verified_snapshot,local_original_visual_verified,verified,https://tokubai.co.jp/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC/230806,5b5a513970be83e84534.jpg|67ce40d4d4c1e74bc9da.jpg,d763935dc21210b57804d3107e14485b9a69c1702f85cc2f28319fdda57b97e8,source-visual-verified
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,大阪王将 羽根つき餃子,1パック,158,170,0.08,,冷凍食品,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,フジッコ ごま昆布,1パック,138,149,0.08,,佃煮,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,ヤマザキ ダブルソフト,6枚,178,192,0.08,,パン,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,トマト,1パック,350,378,0.08,,青果,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,シャインマスカット,1房,1000,1080,0.08,,青果,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,豚肉 切り落とし,100g当り,89,96,0.08,,精肉,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,牛肉 切り落とし,100g当り,599,646,0.08,,精肉,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
comodi_sakuragawa,コモディイイダ,食彩館桜川店,2026-09-13,2026-09-13,まぐろたたき,1パック,350,378,0.08,,鮮魚,,verified_snapshot,current_web_visual_verified,verified,https://chirashi-guide.com/chirashi-file/2026/09/56/56-260912o___3102002_0.jpg,56-260912o___3102002_0.jpg,0e53eed682498d4f6fccd9ea01df4739b2ccce1118c782b685cbe1fd2f931353,current-issue-9/13-panel-visual-check
